post_id,tweet_time,t0_bar,ticker,decision,ret_post_10m,car_raw_post_10m,car_trade_post_10m,ret_post_30m,car_raw_post_30m,car_trade_post_30m,ret_post_45m,car_raw_post_45m,car_trade_post_45m,ret_post_60m,car_raw_post_60m,car_trade_post_60m,ret_post_2h,car_raw_post_2h,car_trade_post_2h,ret_post_4h,car_raw_post_4h,car_trade_post_4h,ret_post_6h,car_raw_post_6h,car_trade_post_6h,ret_post_12h,car_raw_post_12h,car_trade_post_12h,ret_post_1d,car_raw_post_1d,car_trade_post_1d,ret_post_2d,car_raw_post_2d,car_trade_post_2d,ret_pre_10m,car_raw_pre_10m,car_trade_pre_10m,ret_pre_30m,car_raw_pre_30m,car_trade_pre_30m,ret_pre_45m,car_raw_pre_45m,car_trade_pre_45m,ret_pre_60m,car_raw_pre_60m,car_trade_pre_60m,ret_pre_2h,car_raw_pre_2h,car_trade_pre_2h,ret_pre_4h,car_raw_pre_4h,car_trade_pre_4h,ret_pre_6h,car_raw_pre_6h,car_trade_pre_6h,ret_pre_12h,car_raw_pre_12h,car_trade_pre_12h,ret_pre_1d,car_raw_pre_1d,car_trade_pre_1d,ret_pre_2d,car_raw_pre_2d,car_trade_pre_2d,content,,,,
1.15E+17,2025-06-12 13:43:09-04:00,2025-06-12 13:44:00-04:00,XLY,-1,-0.000676464,-0.00058531,0.00058531,-0.000513179,-8.78E-05,8.78E-05,-0.002146023,-0.001246914,0.001246914,-0.002379286,-0.001354495,0.001354495,-0.003802193,-0.002843695,0.002843695,,,,,,,-0.015010497,-0.008016505,0.008016505,-0.004432004,0.002111743,-0.002111743,-0.004758572,-0.000109722,0.000109722,-9.33E-05,-4.36E-05,4.36E-05,0.000326675,-0.000266176,0.000266176,0.001307983,-8.57E-06,8.57E-06,-0.000326462,-0.000832208,0.000832208,0.001167679,-0.000417594,0.000417594,0.000793725,-0.003600892,0.003600892,,,,-0.00195558,-0.005056111,0.005056111,-0.007225233,-0.007134087,0.007134087,-0.004042375,-0.006748387,0.006748387,"Our great Farmers and people in the Hotel and Leisure business have been stating that our very aggressive policy on immigration is taking very good, long time workers away from them, with those jobs being almost impossible to replace. In many cases the Criminals allowed into our Country by the VERY Stupid Biden Open Borders Policy are applying for those jobs. This is not good. We must protect our Farmers, but get the CRIMINALS OUT OF THE USA. Changes are coming!",,,,
1.15E+17,2025-06-11 13:03:41-04:00,2025-06-11 13:04:00-04:00,XLI,1,3.46E-05,0.000150492,0.000150492,0.000276826,0.00037202,0.00037202,-0.000190318,0.001183786,0.001183786,-0.004930966,0.000201229,0.000201229,-0.004290806,0.001627774,0.001627774,,,,,,,-0.008720025,-0.002263392,-0.002263392,-0.004879062,-0.002809628,-0.002809628,-0.007024465,-0.001627382,-0.001627382,0.001750524,0.000496256,0.000496256,0.001316656,7.06E-06,7.06E-06,0.002497658,3.73E-05,3.73E-05,0.001386049,0.000565882,0.000565882,0.000519319,0.001875027,0.001875027,,,,,,,0.001837343,0.000328522,0.000328522,0.002080516,-0.001466614,-0.001466614,-0.004701142,-0.010211196,-0.010211196,"Adding to the China readout, President XI and I are going to work closely together to open up China to American Trade. This would be a great WIN for both countries!!!",,,,
1.15E+17,2025-06-11 10:43:56-04:00,2025-06-11 10:44:00-04:00,XLI,1,0.000901401,0.000802186,0.000802186,0.001144085,0.002003945,0.002003945,0.001178755,0.002121293,0.002121293,0.000832062,0.002452566,0.002452566,0,0.002717376,0.002717376,-0.000208016,0.004339318,0.004339318,,,,-0.006829843,0.000809677,0.000809677,-0.004472334,-0.001537237,-0.001537237,-0.009308695,0.001877746,0.001877746,0.00065915,0.000339356,0.000339356,0.001353932,0.000255855,0.000255855,0.00178866,-8.34E-05,-8.34E-05,0.005648142,0.003344376,0.003344376,,,,,,,,,,-6.93E-05,-0.002771947,-0.002771947,8.67E-05,-0.005433496,-0.005433496,-0.002989924,-0.011562163,-0.011562163,A Federal Appeals Court has just ruled that the United States can use TARIFFS to protect itself against other countries. A great and important win for the U.S.,,,,
1.15E+17,2025-06-06 22:24:55-04:00,2025-06-09 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000275501,0.000658873,0.000658873,0.01050654,-0.001491435,-0.001491435,0.009803922,0.003593158,0.003593158,â€œTRADE DEFICIT SHRINKS BY MORE THAN HALFâ€,,,,
1.15E+17,2025-06-06 18:30:00-04:00,2025-06-09 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01050654,-0.001491435,-0.001491435,0.01050654,-0.001491435,-0.001491435,0.009803922,0.003593158,0.003593158,"I am pleased to announce that Secretary of the Treasury Scott Bessent, Secretary of Commerce Howard Lutnick, and United States Trade Representative, Ambassador Jamieson Greer, will be meeting in London on Monday, June 9, 2025, with Representatives of China, with reference to the Trade Deal. The meeting should go very well. Thank you for your attention to this matter!",,,,
1.15E+17,2025-06-06 16:31:41-04:00,2025-06-09 09:30:00-04:00,XLC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016936743,0.004938768,0.004938768,0.016936743,0.004938768,0.004938768,0.018726775,0.012516012,0.012516012,"Congratulations to Chairman of the Senate Committee on Commerce, Science, and Transportation, Ted Cruz, Chairman of the Senate Armed Services Committee, Roger Wicker, and Chairman of the Senate Republican Conference, Tom Cotton, for their amazing deal on Spectrum as posted last night. This is serious power for American Leadership on 6G. We will have the Worldâ€™s Greatest Networks, and ensure the Highest Level of National Security for future Generations of Americans. Biden did nothing on Spectrum in four years but, thanks to â€œTHE GREAT BIG BEAUTIFUL BILL,â€  my Administration will beat all expectations, and show the World the path forward!",,,,
1.15E+17,2025-06-06 14:12:28-04:00,2025-06-06 14:13:00-04:00,XLY,1,0.000446659,-0.000101753,-0.000101753,0.000517185,0.000377289,0.000377289,0.001245945,0.001064363,0.001064363,0.001269453,0.001190696,0.001190696,,,,,,,,,,-0.006394283,-0.0063591,-0.0063591,-0.006394283,-0.0063591,-0.0063591,-0.006394283,-0.0063591,-0.0063591,0.000188103,0.000108449,0.000108449,0.001341776,-0.000564537,-0.000564537,0.00226191,-0.000180298,-0.000180298,0.003988765,0.000111896,0.000111896,0.00028218,-0.000712754,-0.000712754,0.003775544,0.003707009,0.003707009,,,,0.015347894,0.003314313,0.003314313,0.004202077,-0.003859476,-0.003859476,-0.012672918,-0.016532984,-0.016532984,"GREAT JOB NUMBERS, STOCK MARKET UP BIG! AT THE SAME TIME, BILLIONS POURING IN FROM TARIFFS!!!",,,,
1.15E+17,2025-06-05 18:37:46-04:00,2025-06-06 09:30:00-04:00,XLI,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.002415792,0.000346633,-0.000346633,0.002415792,0.000346633,-0.000346633,,,,,,,,,,,,,,,,,,,,,,0.007370324,0.003237272,-0.003237272,0.007370324,0.003237272,-0.003237272,0.008106322,0.004035041,-0.004035041,"The easiest way to save money in our Budget, Billions and Billions of Dollars, is to terminate Elonâ€™s Governmental Subsidies and Contracts. I was always surprised that Biden didnâ€™t do it!",,,,
1.15E+17,2025-06-05 18:37:19-04:00,2025-06-06 09:30:00-04:00,XLY,-1,,,,,,,,,,,,,,,,,,,,,,,,,-0.004287599,-0.006356758,0.006356758,-0.004287599,-0.006356758,0.006356758,,,,,,,,,,,,,,,,,,,,,,-0.012343381,-0.016476433,0.016476433,-0.012343381,-0.016476433,0.016476433,-0.014647508,-0.018718789,0.018718789,"Elon was â€œwearing thin,â€  I asked him to leave, I took away his EV Mandate that forced everyone to buy Electric Cars that nobody else wanted (that he knew for months I was going to do!), and he just went CRAZY!",,,,
1.15E+17,2025-06-05 14:46:02-04:00,2025-06-05 14:47:00-04:00,XLB,1,-0.000256002,0.000180452,0.000180452,-0.00403914,0.00199008,0.00199008,-0.003982251,0.00068445,0.00068445,-0.00244624,-0.000129676,-0.000129676,,,,,,,,,,0.00238935,-0.002246574,-0.002246574,-0.001024007,-0.007814224,-0.007814224,0.002673797,-0.00404088,-0.00404088,-0.000568569,-9.04E-05,-9.04E-05,0.002709563,-0.000461957,-0.000461957,-0.000909401,-0.000909401,-0.000909401,-0.001788807,-0.000456044,-0.000456044,-0.001363481,-0.001025064,-0.001025064,-5.69E-05,0.002321156,0.002321156,,,,-0.001647072,-0.00114652,-0.00114652,-0.002496879,0.000409936,0.000409936,0.003367772,0.004524714,0.004524714,"I just concluded a very good phone call with President Xi, of China, discussing some of the intricacies of our recently made, and agreed to, Trade Deal. The call lasted approximately one and a half hours, and resulted in a very positive conclusion for both Countries. There should no longer be any questions respecting the complexity of Rare Earth products. Our respective teams will be meeting shortly at a location to be determined. We will be represented by Secretary of the Treasury Scott Bessent, Secretary of Commerce Howard Lutnick, and United States Trade Representative, Ambassador Jamieson Greer. During the conversation, President Xi graciously invited the First Lady and me to visit China, and I reciprocated. As Presidents of two Great Nations, this is something that we both look forward to doing. The conversation was focused almost entirely on TRADE. Nothing was discussed concerning Russia/Ukraine, or Iran. We will inform the Media as to scheduling and location of the soon to be meeting. Thank you for your attention to this matter!",,,,
1.15E+17,2025-06-04 17:56:45-04:00,2025-06-05 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,0.004820196,0.003428612,0.003428612,0.007247633,0.00378401,0.00378401,,,,,,,,,,,,,,,,,,,,,,0.003270361,0.000594389,0.000594389,0.003270361,0.000594389,0.000594389,0.010937774,0.002603035,0.002603035,"I just finished speaking, by telephone, with President Vladimir Putin, of Russia. The call lasted approximately one hour and 15 minutes. We discussed the attack on Russiaâ€™s docked airplanes, by Ukraine, and also various other attacks that have been taking place by both sides. It was a good conversation, but not a conversation that will lead to immediate Peace. President Putin did say, and very strongly, that he will have to respond to the recent attack on the airfields. We also discussed Iran, and the fact that time is running out on Iranâ€™s decision pertaining to nuclear weapons, which must be made quickly! I stated to President Putin that Iran cannot have a nuclear weapon and, on this, I believe that we were in agreement. President Putin suggested that he will participate in the discussions with Iran and that he could, perhaps, be helpful in getting this brought to a rapid conclusion. It is my opinion that Iran has been slowwalking their decision on this very important matter, and we will need a definitive answer in a very short period of time!",,,,
1.15E+17,2025-06-04 17:25:25-04:00,2025-06-05 09:30:00-04:00,XLF,1,,,,,,,,,,,,,,,,,,,,,,,,,0.006111348,0.004719763,0.004719763,0.0078317,0.004368077,0.004368077,,,,,,,,,,,,,,,,,,,,,,-0.004079368,-0.006755341,-0.006755341,-0.004079368,-0.006755341,-0.006755341,-0.002516833,-0.010851573,-0.010851573,"I am very pleased to announce that, after all of these years, I agree with Senator Elizabeth Warren on SOMETHING. The Debt Limit should be entirely scrapped to prevent an Economic catastrophe. It is too devastating to be put in the hands of political people that may want to use it despite the horrendous effect it could have on our Country and, indirectly, even the World. As to Senator Warrenâ€™s second statement on the $4 Trillion Dollars, I like that also, but it would have to be done over a period of time, as short as possible. Letâ€™s get together, Republican and Democrat, and DO THIS!",,,,
1.15E+17,2025-06-04 12:21:22-04:00,2025-06-04 12:22:00-04:00,XLK,1,-0.000549974,-0.000583519,-0.000583519,0.000634585,-0.000304697,-0.000304697,0.00141724,-0.000164948,-0.000164948,0.001459545,-0.000435792,-0.000435792,0.003109466,0.000677396,0.000677396,,,,,,,0.007382337,0.004967041,0.004967041,0.009751454,0.007214554,0.007214554,0.00949762,0.005315578,0.005315578,-0.000105753,-0.000265121,-0.000265121,-0.002258242,-0.000750956,-0.000750956,-0.002552958,-0.001140442,-0.001140442,-0.003267974,-0.001498774,-0.001498774,-0.000866514,0.000456791,0.000456791,,,,,,,-0.000211484,-0.000471531,-0.000471531,0.001801229,0.001392922,0.001392922,0.019385027,0.00816527,0.00816527,ADP NUMBER OUT!!! â€œToo Lateâ€  Powell must now LOWER THE RATE. He is unbelievable!!! Europe has lowered NINE TIMES!,,,,
1.15E+17,2025-06-02 22:12:22-04:00,2025-06-03 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,0.001576624,0.001826715,0.001826715,0.008759022,0.002156892,0.002156892,0.010335646,0.002709265,0.002709265,,,,,,,,,,,,,,,,,,,,,,0.008284024,-0.002084555,-0.002084555,-0.000665243,-0.006527378,-0.006527378,-0.000665243,-0.006527378,-0.006527378,"Just had a great talk with our Military Leaders. It is the strongest Military we have ever had, including the fact that we are stockpiling weapons at a rate never seen before by our Country. Hopefully, however, we will never have to use them!",,,,
1.15E+17,2025-06-01 16:38:23-04:00,2025-06-02 09:30:00-04:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.003890938,-0.012046954,-0.012046954,0.013027438,-0.001784554,-0.001784554,,,,,,,,,,,,,,,,,,,,,,0.004982041,0.007257364,0.007257364,0.004982041,0.007257364,0.007257364,0.004982041,0.007257364,0.007257364,"With the help of Patriots like you, we're going to produce our own metal, unleash our own energy, secure our own future, build our Country, control our destiny and we are once again going to put Pennsylvania steel into the backbone of America like never before!",,,,
1.15E+17,2025-05-31 13:17:41-04:00,2025-06-02 09:30:00-04:00,XLY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000774775,-0.003837176,-0.003837176,,,,,,,,,,,,,,,,,,,,,,-0.00399869,-0.001723368,-0.001723368,-0.000352047,-0.005560469,-0.005560469,-0.01121274,-0.009244899,-0.009244899,"With One, Big, Beautiful Bill, we will protect over 7 million jobs, raise take-home pay for American families by up to $13,000 per household, and reduce taxes for working-class Americans by as much as 13%â€¦The bill will also remove 1.4 million illegal aliens from Medicaid and protects the programs for truly needy Americansâ€¦",,,,
1.15E+17,2025-05-31 01:31:37-04:00,2025-06-02 09:30:00-04:00,XLRE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001564192,-0.005697458,0,-0.004916657,-0.002269226,0,0.004357298,0.003552098,0,â€œHousing market chief Pulte sends blunt message on Fed interest rate cutsâ€  https://www.thestreet.com/fed/housing-market-chief-pulte-sends-blunt-message-on-fed-interest-rate-cuts,,,,
1.15E+17,2025-05-30 23:16:51-04:00,2025-06-02 09:30:00-04:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011309316,0.01144811,0.01144811,0.004749218,0.007396649,0.007396649,0.008223636,0.007418435,0.007418435,"It is my great honor to raise the Tariffs on steel and aluminum from 25% to 50%, effective Wednesday, June 4th. Our steel and aluminum industries are coming back like never before. This will be yet another BIG jolt of great news for our wonderful steel and aluminum workers. MAKE AMERICA GREAT AGAIN!",,,,
1.15E+17,2025-05-30 12:09:14-04:00,2025-05-30 12:10:00-04:00,XLK,-1,-0.002540937,-0.000468328,0.000468328,-0.008035443,-0.00224233,0.00224233,-0.011640533,-0.003486005,0.003486005,-0.007123311,-0.00188516,0.00188516,-0.004995005,-0.003250842,0.003250842,,,,,,,0.003344482,0.00387396,-0.00387396,0.003344482,0.00387396,-0.00387396,0.003344482,0.00387396,-0.00387396,0.000260677,-0.000797983,0.000797983,0.000782439,-0.000203872,0.000203872,-0.001561213,-0.001378618,0.001378618,-0.002037278,-0.001542022,0.001542022,-0.001474606,-0.001146268,0.001146268,,,,,,,-0.006001209,-0.003882134,0.003882134,-0.004066272,-0.005614628,0.005614628,-0.009124166,-0.007055844,0.007055844,"Two weeks ago China was in grave economic danger! The very high Tariffs I set made it virtually impossible for China to TRADE into the United States marketplace which is, by far, number one in the World. We went, in effect, COLD TURKEY with China, and it was devastating for them. Many factories closed and there was, to put it mildly, â€œcivil unrest.â€  I saw what was happening and didnâ€™t like it, for them, not for us. I made a FAST DEAL with China in order to save them from what I thought was going to be a very bad situation, and I didnâ€™t want to see that happen. Because of this deal, everything quickly stabilized and China got back to business as usual. Everybody was happy! That is the good news!!! The bad news is that China, perhaps not surprisingly to some, HAS TOTALLY VIOLATED ITS AGREEMENT WITH US. So much for being Mr. NICE GUY!",,,,
1.15E+17,2025-05-29 03:16:16-04:00,2025-05-29 09:30:00-04:00,XLRE,0,,,,,,,,,,,,,,,,,,,,,,0.00568388,0.01212134,0,0.00302334,0.010405749,0,0.003507075,0.010774177,0,,,,,,,,,,,,,,,,,,,,,,0.002546072,-0.002289119,0,0.000847252,-0.00213709,0,0.017347441,-0.005619141,0,â€œFHFA Director Pulte calls on Powell to lower interest ratesâ€  https://www.housingwire.com/articles/fhfa-director-pulte-calls-on-powell-to-lower-interest-rates/,,,,
1.15E+17,2025-05-27 22:25:31-04:00,2025-05-28 09:30:00-04:00,XLF,1,,,,,,,,,,,,,,,,,,,,,,-0.003631011,-0.001194494,-0.001194494,-0.004187112,-0.00576451,-0.00576451,-0.005888126,-7.15E-05,-7.15E-05,,,,,,,,,,,,,,,,,,,,,,0.006585446,0.00020441,0.00020441,0.018287199,-0.003068298,-0.003068298,0.018287199,-0.003068298,-0.003068298,"Our great Mortgage Agencies, Fannie Mae and Freddie Mac, provide a vital service to our Nation by helping hardworking Americans reach the American Dream â€” Home Ownership. I am working on TAKING THESE AMAZING COMPANIES PUBLIC, but I want to be clear, the U.S. Government will keep its implicit GUARANTEES, and I will stay strong in my position on overseeing them as President. These Agencies are now doing very well, and will help us to, MAKE AMERICA GREAT AGAIN!",,,,
1.15E+17,2025-05-25 22:15:02-04:00,2025-05-27 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008521929,-0.000788926,-0.000788926,,,,,,,,,,,,,,,,,,,,,,0.010296102,-0.00163743,-0.00163743,0.010296102,-0.00163743,-0.00163743,0.010296102,-0.00163743,-0.00163743,"I received a call today from Ursula von der Leyen, President of the European Commission, requesting an extension on the June 1st deadline on the 50% Tariff with respect to Trade and the European Union. I agreed to the extension â€” July 9, 2025 â€” It was my privilege to do so. The Commission President said that talks will begin rapidly. Thank you for your attention to this matter!",,,,
1.15E+17,2025-05-23 19:25:18-04:00,2025-05-27 09:30:00-04:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00681302,0.001327358,0.001327358,0.00681302,0.001327358,0.001327358,0.005817336,0.000417894,0.000417894,"I am proud to announce that, after much consideration and negotiation, US Steel will REMAIN in America, and keep its Headquarters in the Great City of Pittsburgh. For many years, the name, â€œUnited States Steelâ€  was synonymous with Greatness, and now, it will be again. This will be a planned partnership between United States Steel and Nippon Steel, which will create at least 70,000 jobs, and add $14 Billion Dollars to the U.S. Economy. The bulk of that Investment will occur in the next 14 months. This is the largest Investment in the History of the Commonwealth of Pennsylvania. My Tariff Policies will ensure that Steel will once again be, forever, MADE IN AMERICA. From Pennsylvania to Arkansas, and from Minnesota to Indiana, AMERICAN MADE is BACK. I will see you all at US Steel, in Pittsburgh, on Friday, May 30th, for a BIG Rally. CONGRATULATIONS TO ALL!",,,,
1.15E+17,2025-05-23 11:19:43-04:00,2025-05-23 11:20:00-04:00,XLK,-1,0.001103558,0.000307779,-0.000307779,0.001059416,-0.000186151,0.000186151,-0.000397281,-0.000172387,0.000172387,4.41E-05,-0.000500793,0.000500793,0.005297078,0.000825146,-0.000825146,0.003575528,-0.000264971,0.000264971,,,,0.017612784,0.003455992,-0.003455992,0.017612784,0.003455992,-0.003455992,0.017612784,0.003455992,-0.003455992,0.000972075,2.84E-05,-2.84E-05,-0.001894524,-0.001038929,0.001038929,-0.001850546,-0.000899976,0.000899976,0.0001766,-0.000983814,0.000983814,,,,,,,,,,-0.011734939,-0.003184852,0.003184852,-0.015770952,-0.007501526,0.007501526,-0.030388632,-0.007212202,0.007212202,"I have long ago informed Tim Cook of Apple that I expect their iPhoneâ€™s that will be sold in the United  States of America will be manufactured and built in the United States, not India, or anyplace else. If that is not the case, a Tariff of at least 25% must be paid by Apple to the U.S. Thank your for your attention to this matter!",,,,
